Emotion,File_Path
Sad,data/Crema/1007_IEO_SAD_MD.wav
Angry,data/Crema/1007_IOM_ANG_XX.wav
Disgust,data/Crema/1007_IOM_DIS_XX.wav
Fear,data/Crema/1007_IOM_FEA_XX.wav
Happy,data/Crema/1007_IOM_HAP_XX.wav
Neutral,data/Crema/1007_IOM_NEU_XX.wav
Sad,data/Crema/1007_IOM_SAD_XX.wav
Angry,data/Crema/1007_ITH_ANG_XX.wav
Disgust,data/Crema/1007_ITH_DIS_XX.wav
Fear,data/Crema/1007_ITH_FEA_XX.wav
Happy,data/Crema/1007_ITH_HAP_XX.wav
Neutral,data/Crema/1007_ITH_NEU_XX.wav
Sad,data/Crema/1007_ITH_SAD_XX.wav
Angry,data/Crema/1007_ITS_ANG_XX.wav
Disgust,data/Crema/1007_ITS_DIS_XX.wav
Fear,data/Crema/1007_ITS_FEA_XX.wav
Happy,data/Crema/1007_ITS_HAP_XX.wav
Neutral,data/Crema/1007_ITS_NEU_XX.wav
Sad,data/Crema/1007_ITS_SAD_XX.wav
Angry,data/Crema/1007_IWL_ANG_XX.wav
Disgust,data/Crema/1007_IWL_DIS_XX.wav
Fear,data/Crema/1007_IWL_FEA_XX.wav
Happy,data/Crema/1007_IWL_HAP_XX.wav
Neutral,data/Crema/1007_IWL_NEU_XX.wav
Sad,data/Crema/1007_IWL_SAD_XX.wav
Angry,data/Crema/1007_IWW_ANG_XX.wav
Disgust,data/Crema/1007_IWW_DIS_XX.wav
Fear,data/Crema/1007_IWW_FEA_XX.wav
Happy,data/Crema/1007_IWW_HAP_XX.wav
Neutral,data/Crema/1007_IWW_NEU_XX.wav
Sad,data/Crema/1007_IWW_SAD_XX.wav
Angry,data/Crema/1007_MTI_ANG_XX.wav
Disgust,data/Crema/1007_MTI_DIS_XX.wav
Fear,data/Crema/1007_MTI_FEA_XX.wav
Happy,data/Crema/1007_MTI_HAP_XX.wav
Neutral,data/Crema/1007_MTI_NEU_XX.wav
Sad,data/Crema/1007_MTI_SAD_XX.wav
Angry,data/Crema/1007_TAI_ANG_XX.wav
Disgust,data/Crema/1007_TAI_DIS_XX.wav
Fear,data/Crema/1007_TAI_FEA_XX.wav
Happy,data/Crema/1007_TAI_HAP_XX.wav
Neutral,data/Crema/1007_TAI_NEU_XX.wav
Sad,data/Crema/1007_TAI_SAD_XX.wav
Angry,data/Crema/1007_TIE_ANG_XX.wav
Disgust,data/Crema/1007_TIE_DIS_XX.wav
Fear,data/Crema/1007_TIE_FEA_XX.wav
Happy,data/Crema/1007_TIE_HAP_XX.wav
Neutral,data/Crema/1007_TIE_NEU_XX.wav
Sad,data/Crema/1007_TIE_SAD_XX.wav
Angry,data/Crema/1007_TSI_ANG_XX.wav
Disgust,data/Crema/1007_TSI_DIS_XX.wav
Fear,data/Crema/1007_TSI_FEA_XX.wav
Happy,data/Crema/1007_TSI_HAP_XX.wav
Neutral,data/Crema/1007_TSI_NEU_XX.wav
Sad,data/Crema/1007_TSI_SAD_XX.wav
Angry,data/Crema/1007_WSI_ANG_XX.wav
Disgust,data/Crema/1007_WSI_DIS_XX.wav
Fear,data/Crema/1007_WSI_FEA_XX.wav
Happy,data/Crema/1007_WSI_HAP_XX.wav
Neutral,data/Crema/1007_WSI_NEU_XX.wav
Sad,data/Crema/1007_WSI_SAD_XX.wav
Angry,data/Crema/1008_DFA_ANG_XX.wav
Disgust,data/Crema/1008_DFA_DIS_XX.wav
Fear,data/Crema/1008_DFA_FEA_XX.wav
Happy,data/Crema/1008_DFA_HAP_XX.wav
Neutral,data/Crema/1008_DFA_NEU_XX.wav
Sad,data/Crema/1008_DFA_SAD_XX.wav
Angry,data/Crema/1008_IEO_ANG_HI.wav
Angry,data/Crema/1008_IEO_ANG_LO.wav
Angry,data/Crema/1008_IEO_ANG_MD.wav
Disgust,data/Crema/1008_IEO_DIS_HI.wav
Disgust,data/Crema/1008_IEO_DIS_LO.wav
Disgust,data/Crema/1008_IEO_DIS_MD.wav
Fear,data/Crema/1008_IEO_FEA_HI.wav
Fear,data/Crema/1008_IEO_FEA_LO.wav
Fear,data/Crema/1008_IEO_FEA_MD.wav
Happy,data/Crema/1008_IEO_HAP_HI.wav
Happy,data/Crema/1008_IEO_HAP_LO.wav
Happy,data/Crema/1008_IEO_HAP_MD.wav
Neutral,data/Crema/1008_IEO_NEU_XX.wav
Sad,data/Crema/1008_IEO_SAD_HI.wav
Sad,data/Crema/1008_IEO_SAD_LO.wav
Sad,data/Crema/1008_IEO_SAD_MD.wav
Angry,data/Crema/1008_IOM_ANG_XX.wav
Disgust,data/Crema/1008_IOM_DIS_XX.wav
Fear,data/Crema/1008_IOM_FEA_XX.wav
Happy,data/Crema/1008_IOM_HAP_XX.wav
Neutral,data/Crema/1008_IOM_NEU_XX.wav
Sad,data/Crema/1008_IOM_SAD_XX.wav
Angry,data/Crema/1008_ITH_ANG_XX.wav
Disgust,data/Crema/1008_ITH_DIS_XX.wav
Fear,data/Crema/1008_ITH_FEA_XX.wav
Happy,data/Crema/1008_ITH_HAP_XX.wav
Neutral,data/Crema/1008_ITH_NEU_XX.wav
Sad,data/Crema/1008_ITH_SAD_XX.wav
Angry,data/Crema/1008_ITS_ANG_XX.wav
Disgust,data/Crema/1008_ITS_DIS_XX.wav
Fear,data/Crema/1008_ITS_FEA_XX.wav
Happy,data/Crema/1008_ITS_HAP_XX.wav
Neutral,data/Crema/1008_ITS_NEU_XX.wav
Sad,data/Crema/1008_ITS_SAD_XX.wav
Angry,data/Crema/1008_IWL_ANG_XX.wav
Disgust,data/Crema/1008_IWL_DIS_XX.wav
Fear,data/Crema/1008_IWL_FEA_XX.wav
Happy,data/Crema/1008_IWL_HAP_XX.wav
Neutral,data/Crema/1008_IWL_NEU_XX.wav
Sad,data/Crema/1008_IWL_SAD_XX.wav
Angry,data/Crema/1008_IWW_ANG_XX.wav
Disgust,data/Crema/1008_IWW_DIS_XX.wav
Fear,data/Crema/1008_IWW_FEA_XX.wav
Happy,data/Crema/1008_IWW_HAP_XX.wav
Neutral,data/Crema/1008_IWW_NEU_XX.wav
Sad,data/Crema/1008_IWW_SAD_XX.wav
Angry,data/Crema/1008_MTI_ANG_XX.wav
Disgust,data/Crema/1008_MTI_DIS_XX.wav
Fear,data/Crema/1008_MTI_FEA_XX.wav
Happy,data/Crema/1008_MTI_HAP_XX.wav
Neutral,data/Crema/1008_MTI_NEU_XX.wav
Sad,data/Crema/1008_MTI_SAD_XX.wav
Angry,data/Crema/1008_TAI_ANG_XX.wav
Disgust,data/Crema/1008_TAI_DIS_XX.wav
Fear,data/Crema/1008_TAI_FEA_XX.wav
Happy,data/Crema/1008_TAI_HAP_XX.wav
Neutral,data/Crema/1008_TAI_NEU_XX.wav
Sad,data/Crema/1008_TAI_SAD_XX.wav
Angry,data/Crema/1008_TIE_ANG_XX.wav
Disgust,data/Crema/1008_TIE_DIS_XX.wav
Fear,data/Crema/1008_TIE_FEA_XX.wav
Happy,data/Crema/1008_TIE_HAP_XX.wav
Neutral,data/Crema/1008_TIE_NEU_XX.wav
Sad,data/Crema/1008_TIE_SAD_XX.wav
Angry,data/Crema/1008_TSI_ANG_XX.wav
Disgust,data/Crema/1008_TSI_DIS_XX.wav
Fear,data/Crema/1008_TSI_FEA_XX.wav
Happy,data/Crema/1008_TSI_HAP_XX.wav
Neutral,data/Crema/1008_TSI_NEU_XX.wav
Sad,data/Crema/1008_TSI_SAD_XX.wav
Angry,data/Crema/1009_DFA_ANG_XX.wav
Disgust,data/Crema/1009_DFA_DIS_XX.wav
Fear,data/Crema/1009_DFA_FEA_XX.wav
Happy,data/Crema/1009_DFA_HAP_XX.wav
Neutral,data/Crema/1009_DFA_NEU_XX.wav
Sad,data/Crema/1009_DFA_SAD_XX.wav
Angry,data/Crema/1009_IEO_ANG_HI.wav
Angry,data/Crema/1009_IEO_ANG_LO.wav
Angry,data/Crema/1009_IEO_ANG_MD.wav
Disgust,data/Crema/1009_IEO_DIS_HI.wav
Disgust,data/Crema/1009_IEO_DIS_LO.wav
Disgust,data/Crema/1009_IEO_DIS_MD.wav
Fear,data/Crema/1009_IEO_FEA_HI.wav
Fear,data/Crema/1009_IEO_FEA_LO.wav
Fear,data/Crema/1009_IEO_FEA_MD.wav
Happy,data/Crema/1009_IEO_HAP_HI.wav
Happy,data/Crema/1009_IEO_HAP_LO.wav
Happy,data/Crema/1009_IEO_HAP_MD.wav
Neutral,data/Crema/1009_IEO_NEU_XX.wav
Sad,data/Crema/1009_IEO_SAD_HI.wav
Sad,data/Crema/1009_IEO_SAD_LO.wav
Sad,data/Crema/1009_IEO_SAD_MD.wav
Angry,data/Crema/1009_IOM_ANG_XX.wav
Disgust,data/Crema/1009_IOM_DIS_XX.wav
Fear,data/Crema/1009_IOM_FEA_XX.wav
Happy,data/Crema/1009_IOM_HAP_XX.wav
Neutral,data/Crema/1009_IOM_NEU_XX.wav
Sad,data/Crema/1009_IOM_SAD_XX.wav
Angry,data/Crema/1009_ITH_ANG_XX.wav
Disgust,data/Crema/1009_ITH_DIS_XX.wav
Fear,data/Crema/1009_ITH_FEA_XX.wav
Happy,data/Crema/1009_ITH_HAP_XX.wav
Neutral,data/Crema/1009_ITH_NEU_XX.wav
Sad,data/Crema/1009_ITH_SAD_XX.wav
Angry,data/Crema/1009_ITS_ANG_XX.wav
Disgust,data/Crema/1009_ITS_DIS_XX.wav
Fear,data/Crema/1009_ITS_FEA_XX.wav
Happy,data/Crema/1009_ITS_HAP_XX.wav
Neutral,data/Crema/1009_ITS_NEU_XX.wav
Sad,data/Crema/1009_ITS_SAD_XX.wav
Angry,data/Crema/1009_IWL_ANG_XX.wav
Disgust,data/Crema/1009_IWL_DIS_XX.wav
Fear,data/Crema/1009_IWL_FEA_XX.wav
Happy,data/Crema/1009_IWL_HAP_XX.wav
Neutral,data/Crema/1009_IWL_NEU_XX.wav
Sad,data/Crema/1009_IWL_SAD_XX.wav
Angry,data/Crema/1009_IWW_ANG_XX.wav
Disgust,data/Crema/1009_IWW_DIS_XX.wav
Fear,data/Crema/1009_IWW_FEA_XX.wav
Happy,data/Crema/1009_IWW_HAP_XX.wav
Neutral,data/Crema/1009_IWW_NEU_XX.wav
Sad,data/Crema/1009_IWW_SAD_XX.wav
Angry,data/Crema/1009_TAI_ANG_XX.wav
Disgust,data/Crema/1009_TAI_DIS_XX.wav
Fear,data/Crema/1009_TAI_FEA_XX.wav
Happy,data/Crema/1009_TAI_HAP_XX.wav
Neutral,data/Crema/1009_TAI_NEU_XX.wav
Sad,data/Crema/1009_TAI_SAD_XX.wav
Angry,data/Crema/1009_TIE_ANG_XX.wav
Disgust,data/Crema/1009_TIE_DIS_XX.wav
Fear,data/Crema/1009_TIE_FEA_XX.wav
Happy,data/Crema/1009_TIE_HAP_XX.wav
Neutral,data/Crema/1009_TIE_NEU_XX.wav
Sad,data/Crema/1009_TIE_SAD_XX.wav
Angry,data/Crema/1009_TSI_ANG_XX.wav
Disgust,data/Crema/1009_TSI_DIS_XX.wav
Fear,data/Crema/1009_TSI_FEA_XX.wav
Happy,data/Crema/1009_TSI_HAP_XX.wav
Neutral,data/Crema/1009_TSI_NEU_XX.wav
Sad,data/Crema/1009_TSI_SAD_XX.wav
Angry,data/Crema/1009_WSI_ANG_XX.wav
Disgust,data/Crema/1009_WSI_DIS_XX.wav
Fear,data/Crema/1009_WSI_FEA_XX.wav
Happy,data/Crema/1009_WSI_HAP_XX.wav
Neutral,data/Crema/1009_WSI_NEU_XX.wav
Sad,data/Crema/1009_WSI_SAD_XX.wav
Angry,data/Crema/1010_DFA_ANG_XX.wav
Disgust,data/Crema/1010_DFA_DIS_XX.wav
Fear,data/Crema/1010_DFA_FEA_XX.wav
Happy,data/Crema/1010_DFA_HAP_XX.wav
Neutral,data/Crema/1010_DFA_NEU_XX.wav
Sad,data/Crema/1010_DFA_SAD_XX.wav
Angry,data/Crema/1010_IEO_ANG_HI.wav
Angry,data/Crema/1010_IEO_ANG_LO.wav
Angry,data/Crema/1010_IEO_ANG_MD.wav
Disgust,data/Crema/1010_IEO_DIS_HI.wav
Disgust,data/Crema/1010_IEO_DIS_LO.wav
Disgust,data/Crema/1010_IEO_DIS_MD.wav
Fear,data/Crema/1010_IEO_FEA_HI.wav
Fear,data/Crema/1010_IEO_FEA_LO.wav
Fear,data/Crema/1010_IEO_FEA_MD.wav
Happy,data/Crema/1010_IEO_HAP_HI.wav
Happy,data/Crema/1010_IEO_HAP_LO.wav
Happy,data/Crema/1010_IEO_HAP_MD.wav
Neutral,data/Crema/1010_IEO_NEU_XX.wav
Sad,data/Crema/1010_IEO_SAD_HI.wav
Sad,data/Crema/1010_IEO_SAD_LO.wav
Sad,data/Crema/1010_IEO_SAD_MD.wav
Angry,data/Crema/1010_IOM_ANG_XX.wav
Disgust,data/Crema/1010_IOM_DIS_XX.wav
Fear,data/Crema/1010_IOM_FEA_XX.wav
Happy,data/Crema/1010_IOM_HAP_XX.wav
Neutral,data/Crema/1010_IOM_NEU_XX.wav
Sad,data/Crema/1010_IOM_SAD_XX.wav
Angry,data/Crema/1010_ITH_ANG_XX.wav
Disgust,data/Crema/1010_ITH_DIS_XX.wav
Fear,data/Crema/1010_ITH_FEA_XX.wav
Happy,data/Crema/1010_ITH_HAP_XX.wav
Neutral,data/Crema/1010_ITH_NEU_XX.wav
Sad,data/Crema/1010_ITH_SAD_XX.wav
Angry,data/Crema/1010_ITS_ANG_XX.wav
Disgust,data/Crema/1010_ITS_DIS_XX.wav
Fear,data/Crema/1010_ITS_FEA_XX.wav
Happy,data/Crema/1010_ITS_HAP_XX.wav
Neutral,data/Crema/1010_ITS_NEU_XX.wav
Sad,data/Crema/1010_ITS_SAD_XX.wav
Angry,data/Crema/1010_IWL_ANG_XX.wav
Disgust,data/Crema/1010_IWL_DIS_XX.wav
Fear,data/Crema/1010_IWL_FEA_XX.wav
Happy,data/Crema/1010_IWL_HAP_XX.wav
Neutral,data/Crema/1010_IWL_NEU_XX.wav
Sad,data/Crema/1010_IWL_SAD_XX.wav
Angry,data/Crema/1010_IWW_ANG_XX.wav
Disgust,data/Crema/1010_IWW_DIS_XX.wav
Fear,data/Crema/1010_IWW_FEA_XX.wav
Happy,data/Crema/1010_IWW_HAP_XX.wav
Neutral,data/Crema/1010_IWW_NEU_XX.wav
Sad,data/Crema/1010_IWW_SAD_XX.wav
Angry,data/Crema/1010_MTI_ANG_XX.wav
Disgust,data/Crema/1010_MTI_DIS_XX.wav
Fear,data/Crema/1010_MTI_FEA_XX.wav
Happy,data/Crema/1010_MTI_HAP_XX.wav
Neutral,data/Crema/1010_MTI_NEU_XX.wav
Sad,data/Crema/1010_MTI_SAD_XX.wav
Angry,data/Crema/1010_TAI_ANG_XX.wav
Disgust,data/Crema/1010_TAI_DIS_XX.wav
Fear,data/Crema/1010_TAI_FEA_XX.wav
Happy,data/Crema/1010_TAI_HAP_XX.wav
Neutral,data/Crema/1010_TAI_NEU_XX.wav
Sad,data/Crema/1010_TAI_SAD_XX.wav
Angry,data/Crema/1010_TIE_ANG_XX.wav
Disgust,data/Crema/1010_TIE_DIS_XX.wav
Fear,data/Crema/1010_TIE_FEA_XX.wav
Happy,data/Crema/1010_TIE_HAP_XX.wav
Neutral,data/Crema/1010_TIE_NEU_XX.wav
Sad,data/Crema/1010_TIE_SAD_XX.wav
Angry,data/Crema/1010_TSI_ANG_XX.wav
Disgust,data/Crema/1010_TSI_DIS_XX.wav
Fear,data/Crema/1010_TSI_FEA_XX.wav
Happy,data/Crema/1010_TSI_HAP_XX.wav
Neutral,data/Crema/1010_TSI_NEU_XX.wav
Sad,data/Crema/1010_TSI_SAD_XX.wav
Angry,data/Crema/1010_WSI_ANG_XX.wav
Disgust,data/Crema/1010_WSI_DIS_XX.wav
Fear,data/Crema/1010_WSI_FEA_XX.wav
Happy,data/Crema/1010_WSI_HAP_XX.wav
Neutral,data/Crema/1010_WSI_NEU_XX.wav
Sad,data/Crema/1010_WSI_SAD_XX.wav
Angry,data/Crema/1011_DFA_ANG_XX.wav
Disgust,data/Crema/1011_DFA_DIS_XX.wav
Fear,data/Crema/1011_DFA_FEA_XX.wav
Happy,data/Crema/1011_DFA_HAP_XX.wav
Neutral,data/Crema/1011_DFA_NEU_XX.wav
Sad,data/Crema/1011_DFA_SAD_XX.wav
Angry,data/Crema/1011_IEO_ANG_HI.wav
Angry,data/Crema/1011_IEO_ANG_LO.wav
Angry,data/Crema/1011_IEO_ANG_MD.wav
Disgust,data/Crema/1011_IEO_DIS_HI.wav
Disgust,data/Crema/1011_IEO_DIS_LO.wav
Disgust,data/Crema/1011_IEO_DIS_MD.wav
Fear,data/Crema/1011_IEO_FEA_HI.wav
Fear,data/Crema/1011_IEO_FEA_LO.wav
Fear,data/Crema/1011_IEO_FEA_MD.wav
Happy,data/Crema/1011_IEO_HAP_HI.wav
Happy,data/Crema/1011_IEO_HAP_LO.wav
Happy,data/Crema/1011_IEO_HAP_MD.wav
Neutral,data/Crema/1011_IEO_NEU_XX.wav
Sad,data/Crema/1011_IEO_SAD_HI.wav
Sad,data/Crema/1011_IEO_SAD_LO.wav
Sad,data/Crema/1011_IEO_SAD_MD.wav
Angry,data/Crema/1011_IOM_ANG_XX.wav
Disgust,data/Crema/1011_IOM_DIS_XX.wav
Fear,data/Crema/1011_IOM_FEA_XX.wav
Happy,data/Crema/1011_IOM_HAP_XX.wav
Neutral,data/Crema/1011_IOM_NEU_XX.wav
Sad,data/Crema/1011_IOM_SAD_XX.wav
Angry,data/Crema/1011_ITH_ANG_XX.wav
Disgust,data/Crema/1011_ITH_DIS_XX.wav
Fear,data/Crema/1011_ITH_FEA_XX.wav
Happy,data/Crema/1011_ITH_HAP_XX.wav
Neutral,data/Crema/1011_ITH_NEU_XX.wav
Sad,data/Crema/1011_ITH_SAD_XX.wav
Angry,data/Crema/1011_ITS_ANG_XX.wav
Disgust,data/Crema/1011_ITS_DIS_XX.wav
Fear,data/Crema/1011_ITS_FEA_XX.wav
Happy,data/Crema/1011_ITS_HAP_XX.wav
Neutral,data/Crema/1011_ITS_NEU_XX.wav
Sad,data/Crema/1011_ITS_SAD_XX.wav
Angry,data/Crema/1011_IWL_ANG_XX.wav
Disgust,data/Crema/1011_IWL_DIS_XX.wav
Fear,data/Crema/1011_IWL_FEA_XX.wav
Happy,data/Crema/1011_IWL_HAP_XX.wav
Neutral,data/Crema/1011_IWL_NEU_XX.wav
Sad,data/Crema/1011_IWL_SAD_XX.wav
Angry,data/Crema/1011_IWW_ANG_XX.wav
Disgust,data/Crema/1011_IWW_DIS_XX.wav
Fear,data/Crema/1011_IWW_FEA_XX.wav
Happy,data/Crema/1011_IWW_HAP_XX.wav
Neutral,data/Crema/1011_IWW_NEU_XX.wav
Sad,data/Crema/1011_IWW_SAD_XX.wav
Angry,data/Crema/1011_MTI_ANG_XX.wav
Disgust,data/Crema/1011_MTI_DIS_XX.wav
Fear,data/Crema/1011_MTI_FEA_XX.wav
Happy,data/Crema/1011_MTI_HAP_XX.wav
Neutral,data/Crema/1011_MTI_NEU_XX.wav
Sad,data/Crema/1011_MTI_SAD_XX.wav
Angry,data/Crema/1011_TAI_ANG_XX.wav
Disgust,data/Crema/1011_TAI_DIS_XX.wav
Fear,data/Crema/1011_TAI_FEA_XX.wav
Happy,data/Crema/1011_TAI_HAP_XX.wav
Neutral,data/Crema/1011_TAI_NEU_XX.wav
Sad,data/Crema/1011_TAI_SAD_XX.wav
Angry,data/Crema/1011_TIE_ANG_XX.wav
Disgust,data/Crema/1011_TIE_DIS_XX.wav
Fear,data/Crema/1011_TIE_FEA_XX.wav
Happy,data/Crema/1011_TIE_HAP_XX.wav
Neutral,data/Crema/1011_TIE_NEU_XX.wav
Sad,data/Crema/1011_TIE_SAD_XX.wav
Angry,data/Crema/1011_TSI_ANG_XX.wav
Disgust,data/Crema/1011_TSI_DIS_XX.wav
Fear,data/Crema/1011_TSI_FEA_XX.wav
Happy,data/Crema/1011_TSI_HAP_XX.wav
Neutral,data/Crema/1011_TSI_NEU_XX.wav
Sad,data/Crema/1011_TSI_SAD_XX.wav
Angry,data/Crema/1011_WSI_ANG_XX.wav
Disgust,data/Crema/1011_WSI_DIS_XX.wav
Fear,data/Crema/1011_WSI_FEA_XX.wav
Happy,data/Crema/1011_WSI_HAP_XX.wav
Neutral,data/Crema/1011_WSI_NEU_XX.wav
Sad,data/Crema/1011_WSI_SAD_XX.wav
Angry,data/Crema/1012_DFA_ANG_XX.wav
Disgust,data/Crema/1012_DFA_DIS_XX.wav
Fear,data/Crema/1012_DFA_FEA_XX.wav
Happy,data/Crema/1012_DFA_HAP_XX.wav
Neutral,data/Crema/1012_DFA_NEU_XX.wav
Sad,data/Crema/1012_DFA_SAD_XX.wav
Angry,data/Crema/1012_IEO_ANG_HI.wav
Angry,data/Crema/1012_IEO_ANG_LO.wav
Angry,data/Crema/1012_IEO_ANG_MD.wav
Disgust,data/Crema/1012_IEO_DIS_HI.wav
Disgust,data/Crema/1012_IEO_DIS_LO.wav
Disgust,data/Crema/1012_IEO_DIS_MD.wav
Fear,data/Crema/1012_IEO_FEA_HI.wav
Fear,data/Crema/1012_IEO_FEA_LO.wav
Fear,data/Crema/1012_IEO_FEA_MD.wav
Happy,data/Crema/1012_IEO_HAP_HI.wav
Happy,data/Crema/1012_IEO_HAP_LO.wav
Happy,data/Crema/1012_IEO_HAP_MD.wav
Neutral,data/Crema/1012_IEO_NEU_XX.wav
Sad,data/Crema/1012_IEO_SAD_HI.wav
Sad,data/Crema/1012_IEO_SAD_LO.wav
Sad,data/Crema/1012_IEO_SAD_MD.wav
Angry,data/Crema/1012_IOM_ANG_XX.wav
Disgust,data/Crema/1012_IOM_DIS_XX.wav
Fear,data/Crema/1012_IOM_FEA_XX.wav
Happy,data/Crema/1012_IOM_HAP_XX.wav
Neutral,data/Crema/1012_IOM_NEU_XX.wav
Sad,data/Crema/1012_IOM_SAD_XX.wav
Angry,data/Crema/1012_ITH_ANG_XX.wav
Disgust,data/Crema/1012_ITH_DIS_XX.wav
Fear,data/Crema/1012_ITH_FEA_XX.wav
Happy,data/Crema/1012_ITH_HAP_XX.wav
Neutral,data/Crema/1012_ITH_NEU_XX.wav
Sad,data/Crema/1012_ITH_SAD_XX.wav
Angry,data/Crema/1012_ITS_ANG_XX.wav
Disgust,data/Crema/1012_ITS_DIS_XX.wav
Fear,data/Crema/1012_ITS_FEA_XX.wav
Happy,data/Crema/1012_ITS_HAP_XX.wav
Neutral,data/Crema/1012_ITS_NEU_XX.wav
Sad,data/Crema/1012_ITS_SAD_XX.wav
Angry,data/Crema/1012_IWL_ANG_XX.wav
Disgust,data/Crema/1012_IWL_DIS_XX.wav
Fear,data/Crema/1012_IWL_FEA_XX.wav
Happy,data/Crema/1012_IWL_HAP_XX.wav
Neutral,data/Crema/1012_IWL_NEU_XX.wav
Sad,data/Crema/1012_IWL_SAD_XX.wav
Angry,data/Crema/1012_IWW_ANG_XX.wav
Disgust,data/Crema/1012_IWW_DIS_XX.wav
Fear,data/Crema/1012_IWW_FEA_XX.wav
Happy,data/Crema/1012_IWW_HAP_XX.wav
Neutral,data/Crema/1012_IWW_NEU_XX.wav
Sad,data/Crema/1012_IWW_SAD_XX.wav
Angry,data/Crema/1012_MTI_ANG_XX.wav
Disgust,data/Crema/1012_MTI_DIS_XX.wav
Fear,data/Crema/1012_MTI_FEA_XX.wav
Happy,data/Crema/1012_MTI_HAP_XX.wav
Neutral,data/Crema/1012_MTI_NEU_XX.wav
Sad,data/Crema/1012_MTI_SAD_XX.wav
Angry,data/Crema/1012_TAI_ANG_XX.wav
Disgust,data/Crema/1012_TAI_DIS_XX.wav
Fear,data/Crema/1012_TAI_FEA_XX.wav
Happy,data/Crema/1012_TAI_HAP_XX.wav
Neutral,data/Crema/1012_TAI_NEU_XX.wav
Sad,data/Crema/1012_TAI_SAD_XX.wav
Angry,data/Crema/1012_TIE_ANG_XX.wav
Disgust,data/Crema/1012_TIE_DIS_XX.wav
Fear,data/Crema/1012_TIE_FEA_XX.wav
Happy,data/Crema/1012_TIE_HAP_XX.wav
Neutral,data/Crema/1012_TIE_NEU_XX.wav
Sad,data/Crema/1012_TIE_SAD_XX.wav
Angry,data/Crema/1012_TSI_ANG_XX.wav
Disgust,data/Crema/1012_TSI_DIS_XX.wav
Fear,data/Crema/1012_TSI_FEA_XX.wav
Happy,data/Crema/1012_TSI_HAP_XX.wav
Neutral,data/Crema/1012_TSI_NEU_XX.wav
Sad,data/Crema/1012_TSI_SAD_XX.wav
Angry,data/Crema/1012_WSI_ANG_XX.wav
Disgust,data/Crema/1012_WSI_DIS_XX.wav
Fear,data/Crema/1012_WSI_FEA_XX.wav
Happy,data/Crema/1012_WSI_HAP_XX.wav
Neutral,data/Crema/1012_WSI_NEU_XX.wav
Sad,data/Crema/1012_WSI_SAD_XX.wav
Angry,data/Crema/1013_DFA_ANG_XX.wav
Disgust,data/Crema/1013_DFA_DIS_XX.wav
Fear,data/Crema/1013_DFA_FEA_XX.wav
Happy,data/Crema/1013_DFA_HAP_XX.wav
Neutral,data/Crema/1013_DFA_NEU_XX.wav
Sad,data/Crema/1013_DFA_SAD_XX.wav
Angry,data/Crema/1013_IEO_ANG_HI.wav
Angry,data/Crema/1013_IEO_ANG_LO.wav
Angry,data/Crema/1013_IEO_ANG_MD.wav
Disgust,data/Crema/1013_IEO_DIS_HI.wav
Disgust,data/Crema/1013_IEO_DIS_LO.wav
Disgust,data/Crema/1013_IEO_DIS_MD.wav
Fear,data/Crema/1013_IEO_FEA_HI.wav
Fear,data/Crema/1013_IEO_FEA_LO.wav
Fear,data/Crema/1013_IEO_FEA_MD.wav
Happy,data/Crema/1013_IEO_HAP_HI.wav
Happy,data/Crema/1013_IEO_HAP_LO.wav
Happy,data/Crema/1013_IEO_HAP_MD.wav
Neutral,data/Crema/1013_IEO_NEU_XX.wav
Sad,data/Crema/1013_IEO_SAD_HI.wav
Sad,data/Crema/1013_IEO_SAD_LO.wav
Sad,data/Crema/1013_IEO_SAD_MD.wav
Angry,data/Crema/1013_IOM_ANG_XX.wav
Disgust,data/Crema/1013_IOM_DIS_XX.wav
Fear,data/Crema/1013_IOM_FEA_XX.wav
Happy,data/Crema/1013_IOM_HAP_XX.wav
Neutral,data/Crema/1013_IOM_NEU_XX.wav
Sad,data/Crema/1013_IOM_SAD_XX.wav
Angry,data/Crema/1013_ITH_ANG_XX.wav
Disgust,data/Crema/1013_ITH_DIS_XX.wav
Fear,data/Crema/1013_ITH_FEA_XX.wav
Happy,data/Crema/1013_ITH_HAP_XX.wav
Neutral,data/Crema/1013_ITH_NEU_XX.wav
Sad,data/Crema/1013_ITH_SAD_XX.wav
Angry,data/Crema/1013_ITS_ANG_XX.wav
Disgust,data/Crema/1013_ITS_DIS_XX.wav
Fear,data/Crema/1013_ITS_FEA_XX.wav
Happy,data/Crema/1013_ITS_HAP_XX.wav
Neutral,data/Crema/1013_ITS_NEU_XX.wav
Sad,data/Crema/1013_ITS_SAD_XX.wav
Angry,data/Crema/1013_IWL_ANG_XX.wav
Disgust,data/Crema/1013_IWL_DIS_XX.wav
Fear,data/Crema/1013_IWL_FEA_XX.wav
Happy,data/Crema/1013_IWL_HAP_XX.wav
Neutral,data/Crema/1013_IWL_NEU_XX.wav
Sad,data/Crema/1013_IWL_SAD_XX.wav
Angry,data/Crema/1013_IWW_ANG_XX.wav
Disgust,data/Crema/1013_IWW_DIS_XX.wav
Fear,data/Crema/1013_IWW_FEA_XX.wav
Happy,data/Crema/1013_IWW_HAP_XX.wav
Neutral,data/Crema/1013_IWW_NEU_XX.wav
Sad,data/Crema/1013_IWW_SAD_XX.wav
Angry,data/Crema/1013_MTI_ANG_XX.wav
